stock_name,daily_profit,day_min_price,day_max_price,day_final_price,date,buyers_in_day,volumn_of_buy_in_day,persons_num_of_buyers,company_num_of_buyers,persons_amount_of_buy,company_amount_of_buy,persons_num_of_seller,company_num_of_seller,persons_amount_of_sells,company_amount_of_sells
وپست,4.31,14200.00,14856.00,14759.00,1399-03-10,298,M 6.222,242,3, 25.527M, 1.539,997,22, 4.829M, 22.237
وپست,3.53,13214.00,14349.00,14149.00,1399-03-07,340,M 7.075,242,3, 25.527M, 1.539,997,22, 4.829M, 22.237
وپست,-3.60,13469.00,14199.00,13666.00,1399-03-06,273,M 9.06,242,3, 25.527M, 1.539,997,22, 4.829M, 22.237
وپست,-4.53,14108.00,14898.00,14177.00,1399-03-03,462,M 12.5,242,3, 25.527M, 1.539,997,22, 4.829M, 22.237
وپست,4.14,13800.00,14973.00,14850.00,1399-02-31,241,M 13.515,242,3, 25.527M, 1.539,997,22, 4.829M, 22.237
وپست,-3.36,14046.00,15198.00,14260.00,1399-02-30,634,M 5.562,242,3, 25.527M, 1.539,997,22, 4.829M, 22.237
داسوه,2.25,55280.00,60630.00,59050.00,1399-05-15,1265,M 3.239,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,4.98,57060.00,57760.00,57750.00,1399-05-14,1042,M 4.908,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,4.56,55200.00,55240.00,55010.00,1399-05-13,414,926771,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,4.97,52000.00,52620.00,52610.00,1399-05-12,632,M 1.901,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,1.99,51590.00,51590.00,50120.00,1399-05-11,119,405554,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,4.89,48200.00,49190.00,49140.00,1399-05-08,306,M 2.623,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,4.58,44810.00,47040.00,46850.00,1399-05-07,99,M 1.172,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,-1.67,43290.00,47780.00,44800.00,1399-05-06,0,M 3.334,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,-3.54,44870.00,44870.00,45560.00,1399-05-05,282,764049,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,1.94,44550.00,48200.00,47230.00,1399-05-04,394,M 1.215,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,-4.65,46170.00,49500.00,46330.00,1399-05-01,328,M 1.055,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,-4.87,48530.00,50000.00,48590.00,1399-04-31,542,M 1.959,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,0.51,48320.00,53300.00,51080.00,1399-04-30,857,M 2.435,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,4.50,49660.00,51060.00,50820.00,1399-04-29,609,M 1.297,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,2.38,45500.00,49870.00,48630.00,1399-04-28,1032,M 2.963,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,-4.70,47350.00,51990.00,47500.00,1399-04-25,708,M 3.532,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,4.90,47510.00,49880.00,49840.00,1399-04-24,728,M 7.73,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,-0.04,45160.00,49800.00,47510.00,1399-04-23,0,M 2.683,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,4.97,47450.00,47540.00,47530.00,1399-04-22,408,M 4.752,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,2.75,43520.00,46270.00,45280.00,1399-04-21,758,M 3.608,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,1.61,45530.00,45530.00,44070.00,1399-04-16,4,393578,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,1.17,45010.00,45010.00,43370.00,1399-04-15,3,283373,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,3.90,43320.00,43320.00,42870.00,1399-04-14,0,946746,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,3.41,40000.00,41890.00,41260.00,1399-04-11,689,M 2.181,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,2.68,36920.00,40800.00,39900.00,1399-04-10,1388,M 5.429,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,-0.26,37050.00,40900.00,38860.00,1399-04-09,919,M 3.855,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,4.62,35430.00,39100.00,38960.00,1399-04-08,654,M 5.049,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,4.67,37350.00,37350.00,37240.00,1399-04-07,27,M 1.318,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,4.96,35590.00,35590.00,35580.00,1399-04-04,41,M 1.621,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,1.53,35050.00,35050.00,33900.00,1399-04-03,0,502099,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,1.24,34620.00,34620.00,33390.00,1399-04-02,6,411880,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,3.87,32520.00,33330.00,32980.00,1399-04-01,200,M 1.281,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,3.39,30770.00,32240.00,31750.00,1399-03-31,595,M 1.994,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,4.85,29900.00,30750.00,30710.00,1399-03-27,0,M 1.79,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,2.66,30030.00,31610.00,29290.00,1399-03-26,0,680710,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,1.30,28950.00,30400.00,29375.00,1399-03-21,0,M 2.299,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,-3.87,28657.00,31600.00,28997.00,1399-03-20,0,M 3.106,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,2.56,27942.00,30882.00,30165.00,1399-03-19,503,M 2.255,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,4.19,28950.00,29639.00,29412.00,1399-03-18,0,M 1.694,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,3.92,27900.00,28521.00,28228.00,1399-03-17,196,M 1.534,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,1.04,26455.00,28000.00,27163.00,1399-03-13,474,M 1.336,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,-0.76,25980.00,27500.00,26884.00,1399-03-12,281,M 1.289,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,-3.19,26585.00,28999.00,27091.00,1399-03-11,325,M 1.602,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,0.93,26339.00,28798.00,27984.00,1399-03-10,457,M 1.618,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,-1.87,26842.00,29666.00,27725.00,1399-03-07,271,M 1.103,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,-1.38,27218.00,29000.00,28254.00,1399-03-06,141,533378,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,-4.00,28353.00,30100.00,28650.00,1399-03-03,473,M 1.889,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,3.57,30255.00,30255.00,29845.00,1399-02-31,156,M 1.362,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,1.19,29899.00,29899.00,28815.00,1399-02-30,9,453294,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
داسوه,1.31,29513.00,29513.00,28476.00,1399-02-29,0,498129,1265,5, 2.588M, 650647,728,1, 2.97M, 268654
واحصا,-2.29,21382.00,22100.00,21539.00,1399-05-15,194,807575,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-1.52,21712.00,23054.00,22043.00,1399-05-14,202,M 1.104,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,0.08,21761.00,23034.00,22383.00,1399-05-13,0,M 1.147,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,2.96,22196.00,22372.00,22364.00,1399-05-12,289,M 1.236,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-0.50,21177.00,22485.00,21721.00,1399-05-11,485,M 2.291,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-1.21,21436.00,21436.00,21831.00,1399-05-08,107,345176,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-2.03,21879.00,21879.00,22098.00,1399-05-07,136,578198,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-2.95,22543.00,23003.00,22555.00,1399-05-06,0,M 1.496,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-2.58,23290.00,24480.00,23390.00,1399-04-29,0,M 1.797,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,0.22,22761.00,24990.00,24010.00,1399-04-28,639,M 2.061,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-0.70,23403.00,23403.00,23958.00,1399-04-25,105,186844,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-1.18,23683.00,23683.00,24126.00,1399-04-24,151,318413,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-1.26,23985.00,23985.00,24415.00,1399-04-23,135,338257,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-0.33,24063.00,25500.00,24726.00,1399-04-22,0,285130,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-2.23,24611.00,25880.00,24807.00,1399-04-17,0,M 1.254,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,0.18,24660.00,25999.00,25372.00,1399-04-16,0,M 1.566,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,1.11,24350.00,25800.00,25326.00,1399-04-15,574,M 1.404,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,0.77,24113.00,25603.00,25049.00,1399-04-14,0,M 1.595,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,1.86,24000.00,25135.00,24858.00,1399-04-11,325,M 1.407,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,1.35,23357.00,24800.00,24403.00,1399-04-10,419,M 1.45,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-1.57,23730.00,23750.00,24078.00,1399-04-09,236,420128,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-2.10,24240.00,25540.00,24463.00,1399-04-08,331,789008,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-0.10,24810.00,25450.00,24989.00,1399-04-07,273,944852,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-1.66,24675.00,25419.00,25015.00,1399-04-04,204,588800,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,0.01,25000.00,26130.00,25437.00,1399-04-03,0,M 1.505,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-0.50,24897.00,26150.00,25434.00,1399-04-02,0,M 1.05,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-1.97,25294.00,26300.00,25563.00,1399-04-01,496,M 1.061,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,1.91,25890.00,26354.00,26076.00,1399-03-31,501,M 1.121,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,1.83,24900.00,25880.00,25587.00,1399-03-27,452,849281,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-2.38,24968.00,25576.00,25127.00,1399-03-26,0,885110,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,0.84,25003.00,26290.00,25740.00,1399-03-25,0,818029,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,1.66,24560.00,25861.00,25525.00,1399-03-24,0,M 1.451,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-1.65,24763.00,26000.00,25108.00,1399-03-21,590,M 1.145,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-1.04,25025.00,26150.00,25528.00,1399-03-20,255,458075,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-0.60,25174.00,26600.00,25797.00,1399-03-19,432,854432,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,2.87,25800.00,25984.00,25952.00,1399-03-18,468,817377,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,1.26,24280.00,25661.00,25228.00,1399-03-17,600,M 1.163,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,1.67,23771.00,25240.00,24914.00,1399-03-13,547,917447,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-2.34,24339.00,24907.00,24505.00,1399-03-12,278,617629,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-2.27,24903.00,24903.00,25091.00,1399-03-11,211,561774,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-4.61,25570.00,26500.00,25673.00,1399-03-10,485,900541,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-2.72,26837.00,26837.00,26915.00,1399-03-07,0,646278,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-0.28,26912.00,26912.00,27667.00,1399-03-06,58,66081,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,-1.00,27185.00,28000.00,27744.00,1399-03-03,280,304002,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,4.50,27000.00,28158.00,28025.00,1399-02-31,0,M 1.084,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,2.12,27047.00,27047.00,26818.00,1399-02-30,353,564840,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,1.37,26682.00,26682.00,26260.00,1399-02-29,0,364151,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,2.03,24628.00,26150.00,25905.00,1399-02-28,293,664213,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,1.19,24500.00,25842.00,25389.00,1399-02-27,631,M 1.415,194,1, 781575B, 26000,308,0, 807575B, 0
واحصا,0.81,24142.00,25634.00,25090.00,1399-02-24,982,M 2.534,194,1, 781575B, 26000,308,0, 807575B, 0
چافست,-3.34,36990.00,40650.00,37630.00,1399-05-15,693,M 3.523,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,4.29,37510.00,39190.00,38930.00,1399-05-14,752,M 3.227,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-1.03,36000.00,39490.00,37330.00,1399-05-13,638,M 4.654,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,4.14,34410.00,38030.00,37720.00,1399-05-12,1283,M 6.381,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,4.50,36390.00,36390.00,36220.00,1399-05-11,61,M 1.302,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,5.00,34660.00,34660.00,34660.00,1399-05-08,58,M 1.646,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,4.99,33010.00,33010.00,33010.00,1399-05-07,65,M 2.018,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-0.13,29910.00,33050.00,31440.00,1399-05-06,0,M 5.388,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-2.81,30780.00,33500.00,31480.00,1399-05-05,819,M 2.122,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,3.85,31170.00,32740.00,32390.00,1399-05-04,977,M 3.689,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-4.59,31060.00,32700.00,31190.00,1399-05-01,692,M 3.667,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-4.89,32660.00,33000.00,32690.00,1399-04-31,954,M 2.262,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-2.19,33390.00,36500.00,34370.00,1399-04-30,1289,M 4.721,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-3.54,34610.00,38180.00,35140.00,1399-04-29,1612,M 4.503,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,4.89,35000.00,36460.00,36430.00,1399-04-28,477,M 1.528,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-3.69,34260.00,37380.00,34730.00,1399-04-25,912,M 5.473,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-4.96,36050.00,37000.00,36060.00,1399-04-24,705,M 3.221,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-4.89,37900.00,39000.00,37940.00,1399-04-23,0,M 4.554,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,3.66,38400.00,40400.00,39890.00,1399-04-22,1016,M 5.51,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-4.99,38480.00,38480.00,38480.00,1399-04-21,375,M 1.285,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-4.82,40430.00,42000.00,40500.00,1399-04-18,0,M 1.422,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-3.95,42090.00,45000.00,42550.00,1399-04-17,1880,M 7.039,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,3.97,40480.00,44740.00,44300.00,1399-04-16,4801,M 15.627,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,4.16,42950.00,42950.00,42610.00,1399-04-15,39,M 1.048,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,3.05,38000.00,41680.00,40910.00,1399-04-14,0,M 16.145,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,4.53,39870.00,39870.00,39700.00,1399-04-11,229,M 1.308,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,3.66,38470.00,38470.00,37980.00,1399-04-10,122,M 1.052,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,3.24,34700.00,37260.00,36640.00,1399-04-09,405,M 4.696,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-0.81,34000.00,37200.00,35490.00,1399-04-08,0,M 7.026,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,3.11,34010.00,36430.00,35780.00,1399-04-07,816,M 5.868,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-4.98,34700.00,34700.00,34700.00,1399-04-04,335,M 1.433,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-3.64,36010.00,39650.00,36520.00,1399-04-03,0,M 4.379,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,3.13,36750.00,38580.00,37900.00,1399-04-01,0,M 1.097,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,1.32,34460.00,38080.00,36750.00,1399-03-31,1010,M 9.106,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,3.10,36930.00,36930.00,36270.00,1399-03-27,0,M 1.013,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,4.55,35330.00,35330.00,35180.00,1399-03-26,0,M 1.475,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,4.99,33650.00,33650.00,33650.00,1399-03-25,120,M 1.772,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,3.92,32380.00,32380.00,32050.00,1399-03-24,21,M 1.269,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,2.51,31591.00,31591.00,30842.00,1399-03-21,113,954405,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,4.36,29000.00,30271.00,30087.00,1399-03-20,0,M 1.935,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,3.34,26503.00,29291.00,28830.00,1399-03-19,550,M 5.238,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,2.46,28587.00,28587.00,27897.00,1399-03-18,0,937252,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,3.59,25600.00,27597.00,27226.00,1399-03-17,347,M 2.676,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,4.64,25551.00,26372.00,26283.00,1399-03-13,182,M 1.938,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,2.55,23268.00,25716.00,25117.00,1399-03-12,393,M 2.951,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-3.02,23993.00,26298.00,24492.00,1399-03-11,598,M 1.651,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,0.06,24260.00,26399.00,25255.00,1399-03-10,597,M 2.188,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-4.87,25206.00,25730.00,25241.00,1399-03-07,489,M 1.952,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-0.50,25332.00,25332.00,26532.00,1399-03-06,80,185258,693,1, 3.503M, 20000,753,0, 3.523M, 0
چافست,-0.79,25533.00,25533.00,26665.00,1399-03-03,168,292078,693,1, 3.503M, 20000,753,0, 3.523M, 0
کپارس,-2.83,98860.00,109260.00,101110.00,1399-05-15,570,M 2.519,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-4.96,104020.00,105000.00,104060.00,1399-05-14,352,888987,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-4.90,109380.00,112000.00,109490.00,1399-05-13,302,437637,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-2.79,112510.00,124350.00,115130.00,1399-05-12,525,M 2.107,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,2.19,111200.00,121640.00,118430.00,1399-05-11,447,599630,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,2.84,108500.00,118320.00,115890.00,1399-05-08,383,M 1.22,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-0.70,107850.00,116000.00,112690.00,1399-05-07,340,M 1.397,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-0.04,108010.00,116500.00,113480.00,1399-05-06,0,M 1.688,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-0.36,108550.00,119620.00,113520.00,1399-05-05,674,999991,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-0.42,108690.00,120130.00,113930.00,1399-05-04,0,M 4.818,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,2.55,106000.00,117140.00,114410.00,1399-05-01,504,M 2.032,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,4.30,107510.00,112310.00,111570.00,1399-04-31,576,M 1.504,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,4.88,103540.00,107080.00,106970.00,1399-04-30,835,M 2.48,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,4.81,97310.00,102170.00,101990.00,1399-04-29,0,M 4.121,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,5.00,97310.00,97310.00,97310.00,1399-04-28,16,564641,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,5.00,92680.00,92680.00,92680.00,1399-04-25,21,853479,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,1.48,83010.00,91320.00,88270.00,1399-04-24,422,M 2.099,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-4.97,86960.00,90000.00,86980.00,1399-04-23,0,M 1.076,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-0.52,87410.00,95000.00,91530.00,1399-04-22,877,M 1.276,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-4.86,91880.00,94900.00,92010.00,1399-04-21,461,M 1.052,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-0.77,92590.00,102330.00,96710.00,1399-04-18,0,M 1.441,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,0.57,92070.00,101750.00,97460.00,1399-04-17,968,M 3.671,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,0.88,92510.00,99880.00,96910.00,1399-04-16,1199,M 2.872,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-4.73,95790.00,100830.00,96060.00,1399-04-15,1799,M 6.198,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-4.28,100080.00,108200.00,100830.00,1399-04-14,0,M 1.081,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,4.61,102510.00,105730.00,105340.00,1399-04-11,478,M 1.059,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,4.81,97310.00,100880.00,100700.00,1399-04-10,585,M 1.233,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,3.72,92830.00,97260.00,96080.00,1399-04-09,559,M 1.559,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,2.38,85960.00,95000.00,92630.00,1399-04-08,278,M 2.095,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,1.20,88000.00,93800.00,90480.00,1399-04-07,411,M 1.048,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-0.51,85380.00,94000.00,89410.00,1399-04-04,501,M 1.072,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,2.88,85300.00,91710.00,89870.00,1399-04-03,0,M 3.514,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,2.43,83850.00,89000.00,87350.00,1399-04-02,650,M 1.133,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-2.07,82730.00,91280.00,85280.00,1399-04-01,822,M 1.794,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,4.99,86000.00,87090.00,87080.00,1399-03-31,432,918643,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,4.98,80050.00,82956.00,82944.00,1399-03-21,434,713548,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,4.24,73777.00,79578.00,79006.00,1399-03-20,0,748240,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,4.85,68667.00,75895.00,75789.00,1399-03-19,568,M 1.445,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,1.95,74440.00,74440.00,72281.00,1399-03-18,122,279624,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,1.46,73368.00,73368.00,70896.00,1399-03-17,25,209211,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,1.99,71937.00,71937.00,69875.00,1399-03-13,19,317160,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,2.62,68500.00,70103.00,68512.00,1399-03-12,252,418987,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,5.00,66765.00,66765.00,66765.00,1399-03-11,366,M 1.04,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,1.36,65000.00,65871.00,63586.00,1399-03-10,147,216280,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,1.60,58706.00,64834.00,62735.00,1399-03-07,313,551101,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-4.11,61173.00,64400.00,61747.00,1399-03-06,220,M 1.096,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-1.43,63000.00,66500.00,64392.00,1399-03-03,284,808252,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,-3.25,64761.00,68600.00,65327.00,1399-02-31,415,719383,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,3.19,65500.00,68707.00,67523.00,1399-02-30,673,M 1.249,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کپارس,2.62,62494.00,66956.00,65436.00,1399-02-29,0,M 1.088,570,3, 1.763M, 755652,468,2, 1.669M, 850000
کوثر,-4.81,37751.00,39000.00,37825.00,1399-05-15,789,M 2.923,789,3, 2.85M, 72387,441,0, 2.923M, 0
کوثر,3.97,38218.00,40128.00,39737.00,1399-05-14,786,M 3.587,789,3, 2.85M, 72387,441,0, 2.923M, 0
کوثر,4.62,36532.00,38358.00,38218.00,1399-05-13,0,M 5.313,789,3, 2.85M, 72387,441,0, 2.923M, 0
کوثر,5.00,36532.00,36532.00,36532.00,1399-05-12,550,M 2.5,789,3, 2.85M, 72387,441,0, 2.923M, 0
کوثر,5.00,34793.00,34793.00,34793.00,1399-05-11,439,M 1.642,789,3, 2.85M, 72387,441,0, 2.923M, 0
